MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
142.075,180.0953497456278,21436,0.41,0.56,168.34,221.2418586072717,25735,0.395,0.54,188.465,252.69723979497678,30556,0.355,0.56,226.355,295.05161412878255,36628,0.395,0.56,379.845,529.1725947174514,61839,0.405,0.575,251.675,335.0988734687122,41735,0.365,0.595,290.51,373.9731407467654,40583,0.32,0.5,106.015,130.11154829606787,16945,0.435,0.525,0,heni_olier_31_1_try2_20250131_182803
138.05084745762713,178.23984032187107,38052,0.4124293785310734,0.5508474576271186,152.545197740113,197.89751527917755,43060,0.3983050847457627,0.5225988700564972,170.12429378531073,218.1902450863637,46420,0.3983050847457627,0.5056497175141242,205.27683615819208,266.11235467511545,52305,0.3898305084745763,0.5028248587570622,319.5508474576271,441.4804606946283,90666,0.3757062146892655,0.5508474576271186,226.12429378531073,291.1401995932699,62651,0.4350282485875706,0.559322033898305,252.90395480225988,319.7033052532152,65281,0.3531073446327684,0.4858757062146893,107.89830508474576,140.3290724959394,31003,0.4096045197740113,0.5508474576271186,0,heni_olier_31_1_try2_20250131_182803
209.00132802124833,293.05499893999155,236718,0.38180610889774236,0.5225763612217795,233.29614873837983,326.4606344059465,261583,0.3705179282868526,0.5132802124833997,291.9893758300133,422.08704722083917,320674,0.351261620185923,0.48871181938911024,402.062416998672,615.3773542962163,425318,0.35922974767596283,0.4721115537848606,606.6726427622842,1020.8191659585518,658737,0.38645418326693226,0.5106241699867198,711.8213811420983,1191.0965154136522,798921,0.3698539176626826,0.49734395750332006,482.2549800796813,681.3807392489085,495068,0.32138114209827356,0.4548472775564409,190.66002656042497,277.7563565888241,220744,0.36852589641434264,0.5046480743691899,5,heni_olier_31_1_try2_20250131_182803
163.035,211.01697798992384,26100,0.39,0.5,207.68,261.23719107355294,31169,0.365,0.51,247.9,305.8410698385683,35919,0.335,0.49,294.59,359.66470496839133,43326,0.315,0.47,410.72,505.965730064794,57888,0.35,0.495,552.57,677.509874466786,85210,0.33,0.485,434.2,570.6782894065623,59605,0.28,0.43,152.67,194.54986507319916,23306,0.42,0.47,0,heni_olier_31_1_try2_20250131_182803
153.96,199.12704487336723,24058,0.365,0.515,202.58,264.44967385118855,29813,0.34,0.475,255.925,326.47441706816784,36232,0.32,0.47,274.685,357.20522812523336,40495,0.36,0.515,303.915,394.66795537514827,51176,0.41,0.505,458.24,576.8345603377106,75095,0.405,0.48,364.11,499.89178829022586,56578,0.345,0.49,138.22,174.72335276087168,22077,0.375,0.525,0,heni_olier_31_1_try2_20250131_182803
210.26818181818183,306.15212350606475,35575,0.36818181818181817,0.5045454545454545,260.5,402.3009615155843,44266,0.39545454545454545,0.5045454545454545,326.67727272727274,515.2014389802039,51184,0.32727272727272727,0.4727272727272727,420.43636363636364,641.3928664172288,65974,0.33181818181818185,0.4818181818181818,590.8727272727273,1004.9083042745741,99892,0.35,0.5136363636363637,493.96363636363634,658.7810299747143,85139,0.33636363636363636,0.4954545454545455,396.6545454545454,578.8575582362838,63683,0.3090909090909091,0.41363636363636364,156.70909090909092,207.15165722462635,25422,0.37272727272727274,0.4909090909090909,0,heni_olier_31_1_try2_20250131_182803
413.325,531.3355578163389,36087,0.3,0.39166666666666666,683.25,888.7284830963091,53743,0.26666666666666666,0.425,938.775,1249.5070928170037,66615,0.25,0.39166666666666666,963.4833333333333,1253.3297650658426,71333,0.24166666666666667,0.36666666666666664,1090.6916666666666,1482.64931513378,105667,0.3416666666666667,0.4666666666666667,699.45,905.0060128713694,60470,0.31666666666666665,0.44166666666666665,988.8166666666667,1233.6882709987965,78316,0.2833333333333333,0.425,249.05,302.704669053298,20399,0.3416666666666667,0.4583333333333333,1,heni_olier_31_1_try2_20250131_182803
186.83,239.94828609515008,27159,0.34,0.565,223.16,292.2708504110528,32572,0.365,0.56,253.56,337.2601962876734,38835,0.39,0.54,285.88,382.5390176178111,49144,0.42,0.56,517.0,726.1246036321864,83108,0.405,0.57,351.37,461.1818947009954,52026,0.405,0.55,464.535,688.1742184941252,67925,0.365,0.425,136.535,185.16394087402654,21353,0.365,0.525,0,heni_olier_31_1_try2_20250131_182803
156.52,198.41615357626506,24632,0.37,0.495,190.755,241.53172669444484,26810,0.36,0.495,215.19,272.91405240478184,32417,0.355,0.52,245.815,313.116424034256,39811,0.39,0.5,393.74,549.0460909614055,65491,0.38,0.54,275.165,345.0468446457669,42971,0.4,0.51,337.085,436.56518986286574,45968,0.315,0.45,116.845,148.96115265397216,18211,0.385,0.545,0,heni_olier_31_1_try2_20250131_182803
131.99,163.7358238138496,19509,0.375,0.535,165.875,200.63829395207685,23544,0.34,0.515,203.565,246.2584719354849,29620,0.31,0.495,235.035,288.2338026672097,37427,0.36,0.515,352.075,478.93607611037197,65853,0.395,0.565,272.16,336.08437928591684,39225,0.41,0.495,291.5,388.4722641322029,44027,0.36,0.47,103.955,132.54763294755588,16028,0.425,0.595,0,heni_olier_31_1_try2_20250131_182803
